#ies_format_version: 1.0
#file: 20250312_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250312;	155344;	1741775024.000;	  err32
20250312;	155348;	1741775028.000;	  err32
20250312;	155352;	1741775032.000;	  err32
20250312;	155356;	1741775036.000;	  err32
20250312;	155400;	1741775040.000;	  err32
20250312;	155404;	1741775044.000;	  err32
20250312;	155408;	1741775048.000;	  err32
20250312;	155412;	1741775052.000;	  err32
20250312;	155416;	1741775056.000;	  err32
20250312;	155420;	1741775060.000;	  err32
20250312;	155424;	1741775064.000;	  err32
20250312;	155428;	1741775068.000;	  err32
20250312;	155432;	1741775072.000;	  err32
20250312;	155436;	1741775076.000;	  err32
20250312;	155440;	1741775080.000;	  err32
20250312;	155444;	1741775084.000;	  err32
20250312;	155448;	1741775088.000;	  err32
20250312;	155452;	1741775092.000;	  err32
20250312;	155456;	1741775096.000;	  err32
20250312;	155500;	1741775100.000;	  err32
20250312;	155504;	1741775104.000;	  err32
20250312;	155508;	1741775108.000;	  err32
20250312;	155512;	1741775112.000;	  err32
20250312;	155516;	1741775116.000;	  err32
20250312;	155520;	1741775120.000;	  err32
20250312;	155524;	1741775124.000;	  err32
20250312;	155528;	1741775128.000;	  err32
20250312;	155532;	1741775132.000;	  err32
20250312;	155536;	1741775136.000;	  err32
20250312;	155540;	1741775140.000;	  err32
20250312;	155544;	1741775144.000;	  err32
20250312;	155548;	1741775148.000;	  err32
20250312;	155552;	1741775152.000;	  err32
20250312;	155556;	1741775156.000;	  err32
20250312;	155600;	1741775160.000;	  err32
20250312;	155604;	1741775164.000;	  err32
20250312;	155608;	1741775168.000;	  err32
20250312;	155612;	1741775172.000;	  err32
20250312;	155616;	1741775176.000;	  err32
20250312;	155620;	1741775180.000;	  err32
20250312;	155624;	1741775184.000;	  err32
20250312;	155628;	1741775188.000;	  err32
20250312;	155632;	1741775192.000;	  err32
20250312;	155636;	1741775196.000;	  err32
20250312;	155640;	1741775200.000;	  err32
20250312;	155644;	1741775204.000;	  err32
20250312;	155648;	1741775208.000;	  err32
20250312;	155652;	1741775212.000;	  err32
20250312;	155656;	1741775216.000;	  err32
20250312;	155700;	1741775220.000;	  err32
20250312;	155704;	1741775224.000;	  err32
20250312;	155708;	1741775228.000;	  err32
20250312;	155712;	1741775232.000;	  err32
20250312;	155716;	1741775236.000;	  err32
20250312;	155720;	1741775240.000;	  err32
20250312;	155724;	1741775244.000;	  err32
20250312;	155728;	1741775248.000;	  err32
20250312;	155732;	1741775252.000;	  err32
20250312;	155736;	1741775256.000;	  err32
20250312;	155740;	1741775260.000;	  err32
20250312;	155744;	1741775264.000;	  err32
20250312;	155748;	1741775268.000;	  err32
20250312;	155752;	1741775272.000;	  err32
20250312;	155756;	1741775276.000;	  err32
20250312;	155800;	1741775280.000;	  err32
20250312;	155804;	1741775284.000;	  err32
20250312;	155808;	1741775288.000;	  err32
20250312;	155812;	1741775292.000;	  err32
20250312;	155816;	1741775296.000;	  err32
20250312;	155820;	1741775300.000;	  err32
20250312;	155824;	1741775304.000;	  err32
20250312;	155828;	1741775308.000;	  err32
20250312;	155832;	1741775312.000;	  err32
20250312;	155836;	1741775316.000;	  err32
20250312;	155840;	1741775320.000;	  err32
20250312;	155844;	1741775324.000;	  err32
20250312;	155848;	1741775328.000;	  err32
20250312;	155852;	1741775332.000;	  err32
20250312;	155856;	1741775336.000;	  err32
20250312;	155900;	1741775340.000;	  err32
20250312;	155904;	1741775344.000;	  err32
20250312;	155908;	1741775348.000;	  err32
20250312;	155912;	1741775352.000;	  err32
20250312;	155916;	1741775356.000;	  err32
20250312;	155920;	1741775360.000;	  err32
20250312;	155924;	1741775364.000;	  err32
20250312;	155928;	1741775368.000;	  err32
20250312;	155932;	1741775372.000;	  err32
20250312;	155936;	1741775376.000;	  err32
20250312;	155940;	1741775380.000;	  err32
20250312;	155944;	1741775384.000;	  err32
20250312;	155948;	1741775388.000;	  err32
20250312;	155952;	1741775392.000;	  err32
20250312;	155956;	1741775396.000;	  err32
20250312;	160000;	1741775400.000;	  err32
20250312;	160004;	1741775404.000;	  err32
20250312;	160008;	1741775408.000;	  err32
20250312;	160012;	1741775412.000;	  err32
20250312;	160016;	1741775416.000;	  err32
20250312;	160020;	1741775420.000;	  err32
20250312;	160024;	1741775424.000;	  err32
20250312;	160028;	1741775428.000;	  err32
20250312;	160032;	1741775432.000;	  err32
20250312;	160036;	1741775436.000;	  err32
20250312;	160040;	1741775440.000;	  err32
20250312;	160044;	1741775444.000;	  err32
20250312;	160048;	1741775448.000;	  err32
20250312;	160052;	1741775452.000;	  err32
20250312;	160056;	1741775456.000;	  err32
20250312;	160100;	1741775460.000;	  err32
20250312;	160104;	1741775464.000;	  err32
20250312;	160108;	1741775468.000;	  err32
20250312;	160112;	1741775472.000;	  err32
20250312;	160116;	1741775476.000;	  err32
20250312;	160120;	1741775480.000;	  err32
20250312;	160124;	1741775484.000;	  err32
20250312;	160128;	1741775488.000;	  err32
20250312;	160132;	1741775492.000;	  err32
20250312;	160136;	1741775496.000;	  err32
20250312;	160140;	1741775500.000;	  err32
20250312;	160144;	1741775504.000;	  err32
20250312;	160148;	1741775508.000;	  err32
20250312;	160152;	1741775512.000;	  err32
20250312;	160156;	1741775516.000;	  err32
20250312;	160200;	1741775520.000;	  err32
20250312;	160204;	1741775524.000;	  err32
20250312;	160208;	1741775528.000;	  err32
20250312;	160212;	1741775532.000;	  err32
20250312;	160216;	1741775536.000;	  err32
20250312;	160220;	1741775540.000;	  err32
20250312;	160224;	1741775544.000;	  err32
20250312;	160228;	1741775548.000;	  err32
20250312;	160232;	1741775552.000;	  err32
20250312;	160236;	1741775556.000;	  err32
20250312;	160240;	1741775560.000;	  err32
20250312;	160244;	1741775564.000;	  err32
20250312;	160248;	1741775568.000;	  err32
20250312;	160252;	1741775572.000;	  err32
20250312;	160256;	1741775576.000;	  err32
20250312;	160300;	1741775580.000;	  err32
20250312;	160304;	1741775584.000;	  err32
20250312;	160308;	1741775588.000;	  err32
20250312;	160312;	1741775592.000;	  err32
20250312;	160316;	1741775596.000;	  err32
20250312;	160320;	1741775600.000;	  err32
20250312;	160324;	1741775604.000;	  err32
20250312;	160328;	1741775608.000;	  err32
20250312;	160332;	1741775612.000;	  err32
20250312;	160336;	1741775616.000;	  err32
20250312;	160340;	1741775620.000;	  err32
20250312;	160344;	1741775624.000;	  err32
20250312;	160348;	1741775628.000;	  err32
20250312;	160352;	1741775632.000;	  err32
20250312;	160356;	1741775636.000;	  err32
20250312;	160400;	1741775640.000;	  err32
20250312;	160404;	1741775644.000;	  err32
20250312;	160408;	1741775648.000;	  err32
20250312;	160412;	1741775652.000;	  err32
20250312;	160416;	1741775656.000;	  err32
20250312;	160420;	1741775660.000;	  err32
20250312;	160424;	1741775664.000;	  err32
20250312;	160428;	1741775668.000;	  err32
20250312;	160432;	1741775672.000;	  err32
20250312;	160436;	1741775676.000;	  err32
20250312;	160440;	1741775680.000;	  err32
20250312;	160444;	1741775684.000;	  err32
20250312;	160448;	1741775688.000;	  err32
20250312;	160452;	1741775692.000;	  err32
20250312;	160456;	1741775696.000;	  err32
20250312;	160500;	1741775700.000;	  err32
20250312;	160504;	1741775704.000;	  err32
20250312;	160508;	1741775708.000;	  err32
20250312;	160512;	1741775712.000;	  err32
20250312;	160516;	1741775716.000;	  err32
20250312;	160520;	1741775720.000;	  err32
20250312;	160524;	1741775724.000;	  err32
20250312;	160528;	1741775728.000;	  err32
20250312;	160532;	1741775732.000;	  err32
20250312;	160536;	1741775736.000;	  err32
20250312;	160540;	1741775740.000;	  err32
20250312;	160544;	1741775744.000;	  err32
20250312;	160548;	1741775748.000;	  err32
20250312;	160552;	1741775752.000;	  err32
20250312;	160556;	1741775756.000;	  err32
20250312;	160600;	1741775760.000;	  err32
20250312;	160604;	1741775764.000;	  err32
20250312;	160608;	1741775768.000;	  err32
20250312;	160612;	1741775772.000;	  err32
20250312;	160616;	1741775776.000;	  err32
20250312;	160620;	1741775780.000;	  err32
20250312;	160624;	1741775784.000;	  err32
20250312;	160628;	1741775788.000;	  err32
20250312;	160632;	1741775792.000;	  err32
20250312;	160636;	1741775796.000;	  err32
20250312;	160640;	1741775800.000;	  err32
20250312;	160644;	1741775804.000;	  err32
20250312;	160648;	1741775808.000;	  err32
20250312;	160652;	1741775812.000;	  err32
20250312;	160656;	1741775816.000;	  err32
20250312;	160700;	1741775820.000;	  err32
20250312;	160704;	1741775824.000;	  err32
20250312;	160708;	1741775828.000;	  err32
20250312;	160712;	1741775832.000;	  err32
20250312;	160716;	1741775836.000;	  err32
20250312;	160720;	1741775840.000;	  err32
20250312;	160724;	1741775844.000;	  err32
20250312;	160728;	1741775848.000;	  err32
20250312;	160732;	1741775852.000;	  err32
20250312;	160736;	1741775856.000;	  err32
20250312;	160740;	1741775860.000;	  err32
20250312;	160744;	1741775864.000;	  err32
20250312;	160748;	1741775868.000;	  err32
20250312;	160752;	1741775872.000;	  err32
20250312;	160756;	1741775876.000;	  err32
20250312;	160800;	1741775880.000;	  err32
20250312;	160804;	1741775884.000;	  err32
20250312;	160808;	1741775888.000;	  err32
20250312;	160812;	1741775892.000;	  err32
20250312;	160816;	1741775896.000;	  err32
20250312;	160820;	1741775900.000;	  err32
20250312;	160824;	1741775904.000;	  err32
20250312;	160828;	1741775908.000;	  err32
20250312;	160832;	1741775912.000;	  err32
20250312;	160836;	1741775916.000;	  err32
20250312;	160840;	1741775920.000;	  err32
20250312;	160844;	1741775924.000;	  err32
20250312;	160848;	1741775928.000;	  err32
20250312;	160852;	1741775932.000;	  err32
20250312;	160856;	1741775936.000;	  err32
20250312;	160900;	1741775940.000;	  err32
20250312;	160904;	1741775944.000;	  err32
20250312;	160908;	1741775948.000;	  err32
20250312;	160912;	1741775952.000;	  err32
20250312;	160916;	1741775956.000;	  err32
20250312;	160920;	1741775960.000;	  err32
20250312;	160924;	1741775964.000;	  err32
20250312;	160928;	1741775968.000;	  err32
20250312;	160932;	1741775972.000;	  err32
20250312;	160936;	1741775976.000;	  err32
20250312;	160940;	1741775980.000;	  err32
20250312;	160944;	1741775984.000;	  err32
20250312;	160948;	1741775988.000;	  err32
20250312;	160952;	1741775992.000;	  err32
20250312;	160956;	1741775996.000;	  err32
20250312;	161000;	1741776000.000;	  err32
20250312;	161004;	1741776004.000;	  err32
20250312;	161008;	1741776008.000;	  err32
20250312;	161012;	1741776012.000;	  err32
20250312;	161016;	1741776016.000;	  err32
20250312;	161020;	1741776020.000;	  err32
20250312;	161024;	1741776024.000;	  err32
20250312;	161028;	1741776028.000;	  err32
20250312;	161032;	1741776032.000;	  err32
20250312;	161036;	1741776036.000;	  err32
20250312;	161040;	1741776040.000;	  err32
20250312;	161044;	1741776044.000;	  err32
20250312;	161048;	1741776048.000;	  err32
20250312;	161052;	1741776052.000;	  err32
20250312;	161056;	1741776056.000;	  err32
20250312;	161100;	1741776060.000;	  err32
20250312;	161104;	1741776064.000;	  err32
20250312;	161108;	1741776068.000;	  err32
20250312;	161112;	1741776072.000;	  err32
20250312;	161116;	1741776076.000;	  err32
20250312;	161120;	1741776080.000;	  err32
20250312;	161124;	1741776084.000;	  err32
20250312;	161128;	1741776088.000;	  err32
20250312;	161132;	1741776092.000;	  err32
20250312;	161136;	1741776096.000;	  err32
20250312;	161140;	1741776100.000;	  err32
20250312;	161144;	1741776104.000;	  err32
20250312;	161148;	1741776108.000;	  err32
20250312;	161152;	1741776112.000;	  err32
20250312;	161156;	1741776116.000;	  err32
20250312;	161200;	1741776120.000;	  err32
20250312;	161204;	1741776124.000;	  err32
20250312;	161208;	1741776128.000;	  err32
20250312;	161212;	1741776132.000;	  err32
20250312;	161216;	1741776136.000;	  err32
20250312;	161220;	1741776140.000;	  err32
20250312;	161224;	1741776144.000;	  err32
20250312;	161228;	1741776148.000;	  err32
20250312;	161232;	1741776152.000;	  err32
20250312;	161236;	1741776156.000;	  err32
20250312;	161240;	1741776160.000;	  err32
20250312;	161244;	1741776164.000;	  err32
20250312;	161248;	1741776168.000;	  err32
20250312;	161252;	1741776172.000;	  err32
20250312;	161256;	1741776176.000;	  err32
20250312;	161300;	1741776180.000;	  err32
20250312;	161304;	1741776184.000;	  err32
20250312;	161308;	1741776188.000;	  err32
20250312;	161312;	1741776192.000;	  err32
20250312;	161316;	1741776196.000;	  err32
20250312;	161320;	1741776200.000;	  err32
20250312;	161324;	1741776204.000;	  err32
20250312;	161328;	1741776208.000;	  err32
20250312;	161332;	1741776212.000;	  err32
20250312;	161336;	1741776216.000;	  err32
20250312;	161340;	1741776220.000;	  err32
20250312;	161344;	1741776224.000;	  err32
20250312;	161348;	1741776228.000;	  err32
20250312;	161352;	1741776232.000;	  err32
20250312;	161356;	1741776236.000;	  err32
20250312;	161400;	1741776240.000;	  err32
20250312;	161404;	1741776244.000;	  err32
20250312;	161408;	1741776248.000;	  err32
20250312;	161412;	1741776252.000;	  err32
20250312;	161416;	1741776256.000;	  err32
20250312;	161420;	1741776260.000;	  err32
20250312;	161424;	1741776264.000;	  err32
20250312;	161428;	1741776268.000;	  err32
20250312;	161432;	1741776272.000;	  err32
20250312;	161436;	1741776276.000;	  err32
20250312;	161440;	1741776280.000;	  err32
20250312;	161444;	1741776284.000;	  err32
20250312;	161448;	1741776288.000;	  err32
20250312;	161452;	1741776292.000;	  err32
20250312;	161456;	1741776296.000;	  err32
20250312;	161500;	1741776300.000;	  err32
20250312;	161504;	1741776304.000;	  err32
20250312;	161508;	1741776308.000;	  err32
20250312;	161512;	1741776312.000;	  err32
20250312;	161516;	1741776316.000;	  err32
20250312;	161520;	1741776320.000;	  err32
20250312;	161524;	1741776324.000;	  err32
20250312;	161528;	1741776328.000;	  err32
20250312;	161532;	1741776332.000;	  err32
20250312;	161536;	1741776336.000;	  err32
20250312;	161540;	1741776340.000;	  err32
20250312;	161544;	1741776344.000;	  err32
20250312;	161548;	1741776348.000;	  err32
20250312;	161552;	1741776352.000;	  err32
20250312;	161556;	1741776356.000;	  err32
20250312;	161600;	1741776360.000;	  err32
20250312;	161604;	1741776364.000;	  err32
20250312;	161608;	1741776368.000;	  err32
20250312;	161612;	1741776372.000;	  err32
20250312;	161616;	1741776376.000;	  err32
20250312;	161620;	1741776380.000;	  err32
20250312;	161624;	1741776384.000;	  err32
20250312;	161628;	1741776388.000;	  err32
20250312;	161632;	1741776392.000;	  err32
20250312;	161636;	1741776396.000;	  err32
20250312;	161640;	1741776400.000;	  err32
20250312;	161644;	1741776404.000;	  err32
20250312;	161648;	1741776408.000;	  err32
20250312;	161652;	1741776412.000;	  err32
20250312;	161656;	1741776416.000;	  err32
20250312;	161700;	1741776420.000;	  err32
20250312;	161704;	1741776424.000;	  err32
20250312;	161708;	1741776428.000;	  err32
20250312;	161712;	1741776432.000;	  err32
20250312;	161716;	1741776436.000;	  err32
20250312;	161720;	1741776440.000;	  err32
20250312;	161724;	1741776444.000;	  err32
20250312;	161728;	1741776448.000;	  err32
20250312;	161732;	1741776452.000;	  err32
20250312;	161736;	1741776456.000;	  err32
20250312;	161740;	1741776460.000;	  err32
20250312;	161744;	1741776464.000;	  err32
20250312;	161748;	1741776468.000;	  err32
20250312;	161752;	1741776472.000;	  err32
20250312;	161756;	1741776476.000;	  err32
20250312;	161800;	1741776480.000;	  err32
20250312;	161804;	1741776484.000;	  err32
20250312;	161808;	1741776488.000;	  err32
20250312;	161812;	1741776492.000;	  err32
20250312;	161816;	1741776496.000;	  err32
20250312;	161820;	1741776500.000;	  err32
20250312;	161824;	1741776504.000;	  err32
20250312;	161828;	1741776508.000;	  err32
20250312;	161832;	1741776512.000;	  err32
20250312;	161836;	1741776516.000;	  err32
20250312;	161840;	1741776520.000;	  err32
20250312;	161844;	1741776524.000;	  err32
20250312;	161848;	1741776528.000;	  err32
20250312;	161852;	1741776532.000;	  err32
20250312;	161856;	1741776536.000;	  err32
20250312;	161900;	1741776540.000;	  err32
20250312;	161904;	1741776544.000;	  err32
20250312;	161908;	1741776548.000;	  err32
20250312;	161912;	1741776552.000;	  err32
20250312;	161916;	1741776556.000;	  err32
20250312;	161920;	1741776560.000;	  err32
20250312;	161924;	1741776564.000;	  err32
20250312;	161928;	1741776568.000;	  err32
20250312;	161932;	1741776572.000;	  err32
20250312;	161936;	1741776576.000;	  err32
20250312;	161940;	1741776580.000;	  err32
20250312;	161944;	1741776584.000;	  err32
20250312;	161948;	1741776588.000;	  err32
20250312;	161952;	1741776592.000;	  err32
20250312;	161956;	1741776596.000;	  err32
20250312;	162000;	1741776600.000;	  err32
20250312;	162004;	1741776604.000;	  err32
20250312;	162008;	1741776608.000;	  err32
20250312;	162012;	1741776612.000;	  err32
20250312;	162016;	1741776616.000;	  err32
20250312;	162020;	1741776620.000;	  err32
20250312;	162024;	1741776624.000;	  err32
20250312;	162028;	1741776628.000;	  err32
20250312;	162032;	1741776632.000;	  err32
20250312;	162036;	1741776636.000;	  err32
20250312;	162040;	1741776640.000;	  err32
20250312;	162044;	1741776644.000;	  err32
20250312;	162048;	1741776648.000;	  err32
20250312;	162052;	1741776652.000;	  err32
20250312;	162056;	1741776656.000;	  err32
20250312;	162100;	1741776660.000;	  err32
20250312;	162104;	1741776664.000;	  err32
20250312;	162108;	1741776668.000;	  err32
20250312;	162112;	1741776672.000;	  err32
20250312;	162116;	1741776676.000;	  err32
20250312;	162120;	1741776680.000;	  err32
20250312;	162124;	1741776684.000;	  err32
20250312;	162128;	1741776688.000;	  err32
20250312;	162132;	1741776692.000;	  err32
20250312;	162136;	1741776696.000;	  err32
20250312;	162140;	1741776700.000;	  err32
20250312;	162144;	1741776704.000;	  err32
