#ies_format_version: 1.0
#file: 20250311_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	register1;	FALSE;	TRUE;	0;	other;	SHORT,7. -
YYYYMMDD;	hhmmss;	unixtimestamp;	register1
20250311;	165644;	1741692404.000;	  err32
20250311;	165648;	1741692408.000;	  err32
20250311;	165652;	1741692412.000;	  err32
20250311;	165656;	1741692416.000;	  err32
20250311;	165700;	1741692420.000;	  err32
20250311;	165704;	1741692424.000;	  err32
20250311;	165708;	1741692428.000;	  err32
20250311;	165712;	1741692432.000;	  err32
20250311;	165716;	1741692436.000;	  err32
20250311;	165720;	1741692440.000;	  err32
20250311;	165724;	1741692444.000;	  err32
20250311;	165728;	1741692448.000;	  err32
20250311;	165732;	1741692452.000;	  err32
20250311;	165736;	1741692456.000;	  err32
20250311;	165740;	1741692460.000;	  err32
20250311;	165744;	1741692464.000;	  err32
20250311;	165748;	1741692468.000;	  err32
20250311;	165752;	1741692472.000;	  err32
20250311;	165756;	1741692476.000;	  err32
20250311;	165800;	1741692480.000;	  err32
20250311;	165804;	1741692484.000;	  err32
20250311;	165808;	1741692488.000;	  err32
20250311;	165812;	1741692492.000;	  err32
20250311;	165816;	1741692496.000;	  err32
20250311;	165820;	1741692500.000;	  err32
20250311;	165824;	1741692504.000;	  err32
20250311;	165828;	1741692508.000;	  err32
20250311;	165832;	1741692512.000;	  err32
20250311;	165836;	1741692516.000;	  err32
20250311;	165840;	1741692520.000;	  err32
20250311;	165844;	1741692524.000;	  err32
20250311;	165848;	1741692528.000;	  err32
20250311;	165852;	1741692532.000;	  err32
20250311;	165856;	1741692536.000;	  err32
20250311;	165900;	1741692540.000;	  err32
20250311;	165904;	1741692544.000;	  err32
20250311;	165908;	1741692548.000;	  err32
20250311;	165912;	1741692552.000;	  err32
20250311;	165916;	1741692556.000;	  err32
20250311;	165920;	1741692560.000;	  err32
20250311;	165924;	1741692564.000;	  err32
20250311;	165928;	1741692568.000;	  err32
20250311;	165932;	1741692572.000;	  err32
20250311;	165936;	1741692576.000;	  err32
20250311;	165940;	1741692580.000;	  err32
20250311;	165944;	1741692584.000;	  err32
20250311;	165948;	1741692588.000;	  err32
20250311;	165952;	1741692592.000;	  err32
20250311;	165956;	1741692596.000;	  err32
20250311;	170000;	1741692600.000;	  err32
20250311;	170004;	1741692604.000;	  err32
20250311;	170008;	1741692608.000;	  err32
20250311;	170012;	1741692612.000;	  err32
20250311;	170016;	1741692616.000;	  err32
20250311;	170020;	1741692620.000;	  err32
20250311;	170024;	1741692624.000;	  err32
20250311;	170028;	1741692628.000;	  err32
20250311;	170032;	1741692632.000;	  err32
20250311;	170036;	1741692636.000;	  err32
20250311;	170040;	1741692640.000;	  err32
20250311;	170044;	1741692644.000;	  err32
20250311;	170048;	1741692648.000;	  err32
20250311;	170052;	1741692652.000;	  err32
20250311;	170056;	1741692656.000;	  err32
20250311;	170100;	1741692660.000;	  err32
20250311;	170104;	1741692664.000;	  err32
20250311;	170108;	1741692668.000;	  err32
20250311;	170112;	1741692672.000;	  err32
20250311;	170116;	1741692676.000;	  err32
20250311;	170120;	1741692680.000;	  err32
20250311;	170124;	1741692684.000;	  err32
20250311;	170128;	1741692688.000;	  err32
20250311;	170132;	1741692692.000;	  err32
20250311;	170136;	1741692696.000;	  err32
20250311;	170140;	1741692700.000;	  err32
20250311;	170144;	1741692704.000;	  err32
20250311;	170148;	1741692708.000;	  err32
20250311;	170152;	1741692712.000;	  err32
20250311;	170156;	1741692716.000;	  err32
20250311;	170200;	1741692720.000;	  err32
20250311;	170204;	1741692724.000;	  err32
20250311;	170208;	1741692728.000;	  err32
20250311;	170212;	1741692732.000;	  err32
20250311;	170216;	1741692736.000;	  err32
20250311;	170220;	1741692740.000;	  err32
20250311;	170224;	1741692744.000;	  err32
20250311;	170228;	1741692748.000;	  err32
20250311;	170232;	1741692752.000;	  err32
20250311;	170236;	1741692756.000;	  err32
20250311;	170240;	1741692760.000;	  err32
20250311;	170244;	1741692764.000;	  err32
20250311;	170248;	1741692768.000;	  err32
20250311;	170252;	1741692772.000;	  err32
20250311;	170256;	1741692776.000;	  err32
20250311;	170300;	1741692780.000;	  err32
20250311;	170304;	1741692784.000;	  err32
20250311;	170308;	1741692788.000;	  err32
20250311;	170312;	1741692792.000;	  err32
20250311;	170316;	1741692796.000;	  err32
20250311;	170320;	1741692800.000;	  err32
20250311;	170324;	1741692804.000;	  err32
20250311;	170328;	1741692808.000;	  err32
20250311;	170332;	1741692812.000;	  err32
20250311;	170336;	1741692816.000;	  err32
20250311;	170340;	1741692820.000;	  err32
20250311;	170344;	1741692824.000;	  err32
20250311;	170348;	1741692828.000;	  err32
20250311;	170352;	1741692832.000;	  err32
20250311;	170356;	1741692836.000;	  err32
20250311;	170400;	1741692840.000;	  err32
20250311;	170404;	1741692844.000;	  err32
20250311;	170408;	1741692848.000;	  err32
20250311;	170412;	1741692852.000;	  err32
20250311;	170416;	1741692856.000;	  err32
20250311;	170420;	1741692860.000;	  err32
20250311;	170424;	1741692864.000;	  err32
20250311;	170428;	1741692868.000;	  err32
20250311;	170432;	1741692872.000;	  err32
20250311;	170436;	1741692876.000;	  err32
20250311;	170440;	1741692880.000;	  err32
20250311;	170444;	1741692884.000;	  err32
20250311;	170448;	1741692888.000;	  err32
20250311;	170452;	1741692892.000;	  err32
20250311;	170456;	1741692896.000;	  err32
20250311;	170500;	1741692900.000;	  err32
20250311;	170504;	1741692904.000;	  err32
20250311;	170508;	1741692908.000;	  err32
20250311;	170512;	1741692912.000;	  err32
20250311;	170516;	1741692916.000;	  err32
20250311;	170520;	1741692920.000;	  err32
20250311;	170524;	1741692924.000;	  err32
20250311;	170528;	1741692928.000;	  err32
20250311;	170532;	1741692932.000;	  err32
20250311;	170536;	1741692936.000;	  err32
20250311;	170540;	1741692940.000;	  err32
20250311;	170544;	1741692944.000;	  err32
20250311;	170548;	1741692948.000;	  err32
20250311;	170552;	1741692952.000;	  err32
20250311;	170556;	1741692956.000;	  err32
20250311;	170600;	1741692960.000;	  err32
20250311;	170604;	1741692964.000;	  err32
20250311;	170608;	1741692968.000;	  err32
20250311;	170612;	1741692972.000;	  err32
20250311;	170616;	1741692976.000;	  err32
20250311;	170620;	1741692980.000;	  err32
20250311;	170624;	1741692984.000;	  err32
20250311;	170628;	1741692988.000;	  err32
20250311;	170632;	1741692992.000;	  err32
20250311;	170636;	1741692996.000;	  err32
20250311;	170640;	1741693000.000;	  err32
20250311;	170644;	1741693004.000;	  err32
20250311;	170648;	1741693008.000;	  err32
20250311;	170652;	1741693012.000;	  err32
20250311;	170656;	1741693016.000;	  err32
20250311;	170700;	1741693020.000;	  err32
20250311;	170704;	1741693024.000;	  err32
20250311;	170708;	1741693028.000;	  err32
20250311;	170712;	1741693032.000;	  err32
20250311;	170716;	1741693036.000;	  err32
20250311;	170720;	1741693040.000;	  err32
20250311;	170724;	1741693044.000;	  err32
20250311;	170728;	1741693048.000;	  err32
20250311;	170732;	1741693052.000;	  err32
20250311;	170736;	1741693056.000;	  err32
20250311;	170740;	1741693060.000;	  err32
20250311;	170744;	1741693064.000;	  err32
20250311;	170748;	1741693068.000;	  err32
20250311;	170752;	1741693072.000;	  err32
20250311;	170756;	1741693076.000;	  err32
20250311;	170800;	1741693080.000;	  err32
20250311;	170804;	1741693084.000;	  err32
20250311;	170808;	1741693088.000;	  err32
20250311;	170812;	1741693092.000;	  err32
20250311;	170816;	1741693096.000;	  err32
20250311;	170820;	1741693100.000;	  err32
20250311;	170824;	1741693104.000;	  err32
20250311;	170828;	1741693108.000;	  err32
20250311;	170832;	1741693112.000;	  err32
20250311;	170836;	1741693116.000;	  err32
20250311;	170840;	1741693120.000;	  err32
20250311;	170844;	1741693124.000;	  err32
20250311;	170848;	1741693128.000;	  err32
20250311;	170852;	1741693132.000;	  err32
20250311;	170856;	1741693136.000;	  err32
20250311;	170900;	1741693140.000;	  err32
20250311;	170904;	1741693144.000;	  err32
20250311;	170908;	1741693148.000;	  err32
20250311;	170912;	1741693152.000;	  err32
20250311;	170916;	1741693156.000;	  err32
20250311;	170920;	1741693160.000;	  err32
20250311;	170924;	1741693164.000;	  err32
20250311;	170928;	1741693168.000;	  err32
20250311;	170932;	1741693172.000;	  err32
20250311;	170936;	1741693176.000;	  err32
20250311;	170940;	1741693180.000;	  err32
20250311;	170944;	1741693184.000;	  err32
20250311;	170948;	1741693188.000;	  err32
20250311;	170952;	1741693192.000;	  err32
20250311;	170956;	1741693196.000;	  err32
20250311;	171000;	1741693200.000;	  err32
20250311;	171004;	1741693204.000;	  err32
20250311;	171008;	1741693208.000;	  err32
20250311;	171012;	1741693212.000;	  err32
20250311;	171016;	1741693216.000;	  err32
20250311;	171020;	1741693220.000;	  err32
20250311;	171024;	1741693224.000;	  err32
20250311;	171028;	1741693228.000;	  err32
20250311;	171032;	1741693232.000;	  err32
20250311;	171036;	1741693236.000;	  err32
20250311;	171040;	1741693240.000;	  err32
20250311;	171044;	1741693244.000;	  err32
20250311;	171048;	1741693248.000;	  err32
20250311;	171052;	1741693252.000;	  err32
20250311;	171056;	1741693256.000;	  err32
20250311;	171100;	1741693260.000;	  err32
20250311;	171104;	1741693264.000;	  err32
20250311;	171108;	1741693268.000;	  err32
20250311;	171112;	1741693272.000;	  err32
20250311;	171116;	1741693276.000;	  err32
20250311;	171120;	1741693280.000;	  err32
20250311;	171124;	1741693284.000;	  err32
20250311;	171128;	1741693288.000;	  err32
20250311;	171132;	1741693292.000;	  err32
20250311;	171136;	1741693296.000;	  err32
20250311;	171140;	1741693300.000;	  err32
20250311;	171144;	1741693304.000;	  err32
20250311;	171148;	1741693308.000;	  err32
20250311;	171152;	1741693312.000;	  err32
20250311;	171156;	1741693316.000;	  err32
20250311;	171200;	1741693320.000;	  err32
20250311;	171204;	1741693324.000;	  err32
20250311;	171208;	1741693328.000;	  err32
20250311;	171212;	1741693332.000;	  err32
20250311;	171216;	1741693336.000;	  err32
20250311;	171220;	1741693340.000;	  err32
20250311;	171224;	1741693344.000;	  err32
20250311;	171228;	1741693348.000;	  err32
20250311;	171232;	1741693352.000;	  err32
20250311;	171236;	1741693356.000;	  err32
20250311;	171240;	1741693360.000;	  err32
20250311;	171244;	1741693364.000;	  err32
20250311;	171248;	1741693368.000;	  err32
20250311;	171252;	1741693372.000;	  err32
20250311;	171256;	1741693376.000;	  err32
20250311;	171300;	1741693380.000;	  err32
20250311;	171304;	1741693384.000;	  err32
20250311;	171308;	1741693388.000;	  err32
20250311;	171312;	1741693392.000;	  err32
20250311;	171316;	1741693396.000;	  err32
20250311;	171320;	1741693400.000;	  err32
20250311;	171324;	1741693404.000;	  err32
20250311;	171328;	1741693408.000;	  err32
20250311;	171332;	1741693412.000;	  err32
20250311;	171336;	1741693416.000;	  err32
20250311;	171340;	1741693420.000;	  err32
20250311;	171344;	1741693424.000;	  err32
20250311;	171348;	1741693428.000;	  err32
20250311;	171352;	1741693432.000;	  err32
20250311;	171356;	1741693436.000;	  err32
20250311;	171400;	1741693440.000;	  err32
20250311;	171404;	1741693444.000;	  err32
20250311;	171408;	1741693448.000;	  err32
20250311;	171412;	1741693452.000;	  err32
20250311;	171416;	1741693456.000;	  err32
20250311;	171420;	1741693460.000;	  err32
20250311;	171424;	1741693464.000;	  err32
20250311;	171428;	1741693468.000;	  err32
20250311;	171432;	1741693472.000;	  err32
20250311;	171436;	1741693476.000;	  err32
20250311;	171440;	1741693480.000;	  err32
20250311;	171444;	1741693484.000;	  err32
20250311;	171448;	1741693488.000;	  err32
20250311;	171452;	1741693492.000;	  err32
20250311;	171456;	1741693496.000;	  err32
20250311;	171500;	1741693500.000;	  err32
20250311;	171504;	1741693504.000;	  err32
20250311;	171508;	1741693508.000;	  err32
20250311;	171512;	1741693512.000;	  err32
20250311;	171516;	1741693516.000;	  err32
20250311;	171520;	1741693520.000;	  err32
20250311;	171524;	1741693524.000;	  err32
20250311;	171528;	1741693528.000;	  err32
20250311;	171532;	1741693532.000;	  err32
20250311;	171536;	1741693536.000;	  err32
20250311;	171540;	1741693540.000;	  err32
20250311;	171544;	1741693544.000;	  err32
20250311;	171548;	1741693548.000;	  err32
20250311;	171552;	1741693552.000;	  err32
20250311;	171556;	1741693556.000;	  err32
20250311;	171600;	1741693560.000;	  err32
20250311;	171604;	1741693564.000;	  err32
20250311;	171608;	1741693568.000;	  err32
20250311;	171612;	1741693572.000;	  err32
20250311;	171616;	1741693576.000;	  err32
20250311;	171620;	1741693580.000;	  err32
20250311;	171624;	1741693584.000;	  err32
20250311;	171628;	1741693588.000;	  err32
20250311;	171632;	1741693592.000;	  err32
20250311;	171636;	1741693596.000;	  err32
20250311;	171640;	1741693600.000;	  err32
20250311;	171644;	1741693604.000;	  err32
20250311;	171648;	1741693608.000;	  err32
20250311;	171652;	1741693612.000;	  err32
20250311;	171656;	1741693616.000;	  err32
20250311;	171700;	1741693620.000;	  err32
20250311;	171704;	1741693624.000;	  err32
20250311;	171708;	1741693628.000;	  err32
20250311;	171712;	1741693632.000;	  err32
20250311;	171716;	1741693636.000;	  err32
20250311;	171720;	1741693640.000;	  err32
20250311;	171724;	1741693644.000;	  err32
20250311;	171728;	1741693648.000;	  err32
20250311;	171732;	1741693652.000;	  err32
20250311;	171736;	1741693656.000;	  err32
20250311;	171740;	1741693660.000;	  err32
20250311;	171744;	1741693664.000;	  err32
20250311;	171748;	1741693668.000;	  err32
20250311;	171752;	1741693672.000;	  err32
20250311;	171756;	1741693676.000;	  err32
20250311;	171800;	1741693680.000;	  err32
20250311;	171804;	1741693684.000;	  err32
20250311;	171808;	1741693688.000;	  err32
20250311;	171812;	1741693692.000;	  err32
20250311;	171816;	1741693696.000;	  err32
20250311;	171820;	1741693700.000;	  err32
20250311;	171824;	1741693704.000;	  err32
20250311;	171828;	1741693708.000;	  err32
20250311;	171832;	1741693712.000;	  err32
20250311;	171836;	1741693716.000;	  err32
20250311;	171840;	1741693720.000;	  err32
20250311;	171844;	1741693724.000;	  err32
20250311;	171848;	1741693728.000;	  err32
20250311;	171852;	1741693732.000;	  err32
20250311;	171856;	1741693736.000;	  err32
20250311;	171900;	1741693740.000;	  err32
20250311;	171904;	1741693744.000;	  err32
20250311;	171908;	1741693748.000;	  err32
20250311;	171912;	1741693752.000;	  err32
20250311;	171916;	1741693756.000;	  err32
20250311;	171920;	1741693760.000;	  err32
20250311;	171924;	1741693764.000;	  err32
20250311;	171928;	1741693768.000;	  err32
20250311;	171932;	1741693772.000;	  err32
20250311;	171936;	1741693776.000;	  err32
20250311;	171940;	1741693780.000;	  err32
20250311;	171944;	1741693784.000;	  err32
20250311;	171948;	1741693788.000;	  err32
20250311;	171952;	1741693792.000;	  err32
20250311;	171956;	1741693796.000;	  err32
20250311;	172000;	1741693800.000;	  err32
20250311;	172004;	1741693804.000;	  err32
20250311;	172008;	1741693808.000;	  err32
20250311;	172012;	1741693812.000;	  err32
20250311;	172016;	1741693816.000;	  err32
20250311;	172020;	1741693820.000;	  err32
20250311;	172024;	1741693824.000;	  err32
20250311;	172028;	1741693828.000;	  err32
20250311;	172032;	1741693832.000;	  err32
20250311;	172036;	1741693836.000;	  err32
20250311;	172040;	1741693840.000;	  err32
20250311;	172044;	1741693844.000;	  err32
20250311;	172048;	1741693848.000;	  err32
20250311;	172052;	1741693852.000;	  err32
20250311;	172056;	1741693856.000;	  err32
20250311;	172100;	1741693860.000;	  err32
20250311;	172104;	1741693864.000;	  err32
20250311;	172108;	1741693868.000;	  err32
20250311;	172112;	1741693872.000;	  err32
20250311;	172116;	1741693876.000;	  err32
20250311;	172120;	1741693880.000;	  err32
20250311;	172124;	1741693884.000;	  err32
20250311;	172128;	1741693888.000;	  err32
20250311;	172132;	1741693892.000;	  err32
20250311;	172136;	1741693896.000;	  err32
20250311;	172140;	1741693900.000;	  err32
20250311;	172144;	1741693904.000;	  err32
20250311;	172148;	1741693908.000;	  err32
20250311;	172152;	1741693912.000;	  err32
20250311;	172156;	1741693916.000;	  err32
20250311;	172200;	1741693920.000;	  err32
20250311;	172204;	1741693924.000;	  err32
20250311;	172208;	1741693928.000;	  err32
20250311;	172212;	1741693932.000;	  err32
20250311;	172216;	1741693936.000;	  err32
20250311;	172220;	1741693940.000;	  err32
20250311;	172224;	1741693944.000;	  err32
20250311;	172228;	1741693948.000;	  err32
20250311;	172232;	1741693952.000;	  err32
20250311;	172236;	1741693956.000;	  err32
20250311;	172240;	1741693960.000;	  err32
20250311;	172244;	1741693964.000;	  err32
20250311;	172248;	1741693968.000;	  err32
